Sensor 1,Sensor 2,Sensor 3,Steering Angle
1.8162,1.3448,1.4296,0
1.7634,1.309,1.8485,-22
1.7358,1.2907,1.8318,-22
1.6818,1.26,1.794,-22
1.6571,1.2486,1.7734,-22
1.9706,1.3422,1.7339,0
1.946,1.3251,1.7151,0
1.8982,1.2914,1.6809,0
1.8462,1.2547,1.6473,0
1.8462,1.2547,1.6473,0
1.7855,1.2133,1.6092,0
1.7571,1.1946,1.592,0
1.6951,1.1553,1.5556,0
1.6647,1.1368,1.5384,0
1.603,1.1012,1.5048,0
1.5718,1.2542,1.7109,-22
1.5429,1.2296,1.6864,-22
1.5119,1.2033,1.6601,-22
2.543,1.1652,1.6051,0
2.899,1.1294,1.5496,0
2.8711,1.1111,1.5255,0
2.8099,1.0727,1.4731,0
2.8099,1.0727,1.4731,0
2.7194,1.0205,1.3974,0
2.7194,1.0205,1.3974,0
2.6555,1.2016,1.3452,0
2.6256,1.177,1.3212,0
2.5658,1.1288,1.2741,0
2.5658,1.1288,1.2741,0
2.4705,1.055,1.2018,0
2.4382,1.0309,1.1782,0
2.3731,0.9842,1.1322,0
2.3375,0.9597,1.1079,0
2.3083,0.9402,1.0886,0
2.2772,0.9202,1.0686,0
2.2798,0.8834,1.0316,0
2.2798,0.8834,1.0316,0
2.1869,1.4734,1.3729,0
2.1279,1.4316,1.3301,0
2.1279,1.4316,1.3301,0
2.0391,1.3714,1.2684,0
2.0092,1.352,1.2485,0
2.445,1.3148,1.2105,0
2.4153,1.2972,1.1925,0
2.3559,1.4763,1.1582,0
2.8218,1.4519,1.1419,0
2.7921,1.4281,1.5133,0
2.7327,1.3813,1.4711,0
3.1266,1.3351,1.4298,0
3.1266,1.3351,1.4298,0
3.096,1.3129,1.4102,0
3.0333,1.269,1.3715,0
2.9737,1.229,1.3365,0
2.9127,1.1899,1.3029,0
2.8811,1.1706,1.4639,0
2.8519,1.1532,1.4378,0
2.7925,1.3456,1.3854,0
2.761,1.3195,1.3579,0
2.7017,1.2712,1.3068,0
2.7017,1.2712,1.3068,0
2.6129,1.2011,1.232,0
2.5513,1.1543,1.1816,0
2.5214,1.1323,1.1577,0
2.5214,1.1323,1.1577,0
2.6236,1.0689,1.088,0
2.6236,1.0689,1.088,0
2.5599,1.0296,1.044,0
2.4974,0.9936,1.003,0
2.4974,0.9936,1.003,0
2.3986,1.5842,0.9432,0
2.3986,1.5842,0.9432,0
2.3014,1.5202,0.8912,0
2.2693,1.4998,1.2678,0
2.2081,1.4623,1.2253,0
2.1767,1.4437,1.2042,0
2.1461,1.426,1.1841,0
2.0849,1.3919,1.1452,0
2.023,1.5646,1.108,0
1.9925,1.5417,1.0905,0
1.9276,1.4941,1.0554,0
1.9276,1.4941,1.0554,0
1.8343,1.428,1.3912,0
1.8343,1.428,1.3912,0
1.7998,1.4043,1.368,0
1.7366,1.3623,1.327,0
1.6751,1.3231,1.2888,0
1.6439,1.3038,1.2701,0
1.5799,1.2659,1.2335,0
1.5497,1.2488,1.217,0
1.4856,1.4305,2.2659,-22
1.4546,1.4062,2.2463,-22
1.4204,1.3797,2.225,-22
1.3668,1.3454,2.1807,-22
1.3177,1.3156,1.7846,-22
1.7199,1.2717,1.7529,-22
1.7199,1.2717,1.7529,-22
1.6548,1.2115,1.7111,-22
2.1003,1.191,1.0086,0
2.0788,1.1722,0.9972,0
2.0348,1.1344,1.6551,0
2.0109,1.1143,1.6399,0
2.4378,1.0728,1.6089,0
2.406,1.0475,1.5903,0
2.3786,1.026,1.5745,0
2.3169,0.979,1.5404,0
2.2867,0.9568,1.5245,0
2.2536,0.933,1.782,0
2.1936,0.8916,1.7391,0
2.1936,0.8916,1.7391,0
2.0995,0.8323,1.6743,0
2.0995,0.8323,1.6743,0
2.4851,1.1196,1.6149,0
2.4508,1.092,1.5938,0
2.3914,1.0455,1.5586,0
2.3914,1.0455,1.5586,0
2.3006,0.9776,1.5081,0
2.3006,0.9776,1.5081,0
2.2106,0.9151,1.7287,0
2.2106,0.9151,1.7287,0
2.1182,0.8571,1.6638,0
2.1182,0.8571,1.6638,0
2.5006,1.1407,1.6018,0
2.5006,1.1407,1.6018,0
2.4365,1.09,1.5621,0
2.4075,1.0676,1.5448,0
2.3462,1.0216,1.5094,0
2.3462,1.0216,1.5094,0
2.2566,0.9581,1.7397,0
2.1945,0.9172,1.6944,0
2.1945,0.9172,1.6944,0
2.5228,0.8804,1.6519,0
2.4908,0.8633,1.6311,0
2.4248,1.1627,1.5897,0
2.3937,1.1391,1.5707,0
2.3245,1.0881,1.5299,0
2.294,1.0663,1.5126,0
2.2623,1.0441,1.4951,0
2.2002,1.0022,1.4622,0
2.1353,0.9608,1.7069,0
2.1353,0.9608,1.7069,0
2.042,0.9062,1.6431,0
2.042,0.9062,1.6431,0
1.9467,1.1888,1.5811,0
1.9467,1.1888,1.5811,0
1.8793,1.1381,1.5393,0
1.8491,1.116,1.5212,0
1.785,1.0705,1.4841,0
1.7237,1.029,1.4505,0
1.6926,1.0088,1.4342,0
1.6289,0.9691,2.0802,-22
1.6289,0.9691,2.0802,-22
1.5465,1.2782,2.0216,-22
1.5192,1.2601,1.9997,-22
1.4965,1.2455,1.3181,0
1.9357,1.2203,1.2895,0
1.9097,1.2048,1.2761,0
1.8525,1.1721,1.894,-22
1.8525,1.1721,1.894,-22
1.7978,1.3319,1.8552,-22
1.7458,1.29,1.8122,-22
1.7458,1.29,1.8122,-22
1.6809,1.2405,1.1392,0
1.6809,1.2405,1.1392,0
1.6134,1.1891,1.7028,-22
1.6134,1.1891,1.7028,-22
2.1121,1.1415,1.6406,0
2.1121,1.1415,1.6406,0
2.0393,1.0997,1.5834,0
2.0393,1.0997,1.5834,0
1.9571,1.0532,1.5253,0
1.9571,1.0532,1.5253,0
1.8961,1.349,1.4837,0
1.8331,1.2933,1.4422,0
1.8028,1.2667,1.4229,0
1.7367,1.2097,1.3822,0
1.7367,1.2097,1.3822,0
1.6476,1.1345,1.3308,0
1.6159,1.1083,1.3136,0
1.5866,1.0844,1.2982,0
1.5243,1.0346,1.8327,-22
1.4942,1.0112,1.8113,-22
2.0496,0.9781,1.7598,0
2.0496,0.9781,1.7598,0
1.9664,0.9304,1.6944,0
1.9664,0.9304,1.6944,0
1.9313,0.9104,1.6692,0
1.8667,1.2753,1.624,0
1.8039,1.2189,1.5814,0
1.7727,1.1911,1.5608,0
1.7099,1.1359,1.5204,0
1.6797,1.1097,1.5015,0
1.6797,1.1097,1.5015,0
1.5836,1.0278,1.4443,0
1.5239,0.9786,1.4111,0
1.4933,0.9538,1.3947,0
1.4641,0.9306,1.9186,-22
1.405,0.885,1.875,-22
1.3803,0.8694,1.8505,-22
1.9607,0.8434,1.8004,0
1.9397,0.8349,1.2779,0
1.8932,1.2744,1.7369,0
1.8932,1.2744,1.7369,0
1.8112,1.2013,1.6721,0
1.7537,1.151,1.6278,0
1.7537,1.151,1.6278,0
1.6672,1.0771,1.5628,0
1.6672,1.0771,1.5628,0
2.2605,1.0271,1.5189,0
2.2254,1,1.4952,0
2.1636,0.9537,1.4546,0
2.1022,0.9097,1.4159,0
2.0725,0.8893,1.3978,0
2.0378,0.8661,1.3772,0
1.9777,0.8282,1.343,0
1.9777,0.8282,1.343,0
1.8872,1.2581,1.7768,0
1.8872,1.2581,1.7768,0
1.8277,1.2041,1.7308,0
1.7669,1.1498,1.6847,0
1.7669,1.1498,1.6847,0
1.6732,1.0678,1.6158,0
1.6105,1.0143,1.5712,0
1.6105,1.0143,1.5712,0
2.179,0.9413,1.5108,0
2.179,0.9413,1.5108,0
2.1138,0.8922,1.4703,0
2.0829,0.8698,1.4518,0
2.0222,0.8274,1.4166,0
2.0222,0.8274,1.4166,0
1.929,0.7677,1.3665,0
1.8674,0.7325,1.8235,0
1.836,1.2007,1.8068,0
1.776,1.1461,2.2654,-22
1.7464,1.1195,2.2496,-22
1.7211,1.0985,2.2292,-22
1.9217,1.0625,1.7046,0
1.9217,1.0625,1.7046,0
1.8505,1.0159,1.6538,0
1.8192,0.9936,1.6371,0
1.7618,0.9542,2.0823,-22
1.7305,0.9335,2.0645,-22
1.6776,0.9106,1.5513,0
1.9705,1.4472,1.5314,0
1.9418,1.4246,1.5169,0
1.8804,1.3772,1.9445,-22
1.8804,1.3772,1.9445,-22
1.7942,1.3214,1.8816,-22
1.7682,1.3084,1.8577,-22
1.7461,1.2988,1.3927,0
2.0713,1.4253,1.3532,0
2.0437,1.4032,1.3387,0
1.9865,1.3581,1.7369,0
1.9865,1.3581,1.7369,0
1.8949,1.2881,1.6806,0
1.8949,1.2881,1.6806,0
1.803,1.221,1.6274,0
1.7693,1.1973,1.6088,0
1.7088,1.156,1.5768,0
1.7088,1.156,1.5768,0
1.6143,1.0954,2.6329,-22
1.6143,1.0954,2.6329,-22
1.5515,1.2324,2.5916,-22
1.527,1.2137,2.5696,-22
1.6475,1.1826,2.5243,-22
1.6222,1.1706,1.4139,0
1.5729,1.1519,1.3716,0
1.5191,1.1193,2.0483,-22
1.5191,1.1193,2.0483,-22
1.4398,1.3273,1.9961,-22
1.4146,1.3118,1.2735,0
1.3929,1.2993,1.2552,0
1.348,1.2714,1.2236,0
1.348,1.2714,1.2236,0
1.2723,1.22,1.8804,-22
1.2429,1.2008,1.8644,-22
1.2198,1.19,1.8451,-22
1.6364,1.1778,1.8062,-22
1.5953,1.1415,1.7673,-22
2.0503,1.1253,1.7479,0
2.0503,1.1253,1.7479,0
2.3997,1.0734,1.6888,0
2.3713,1.051,1.6717,0
2.3162,1.0087,1.6395,0
2.3162,1.0087,1.6395,0
2.2293,0.9447,1.5914,0
2.1991,0.9234,1.5754,0
2.1679,0.9019,1.5595,0
2.1033,0.8593,1.7831,0
2.0713,0.8393,1.7613,0
2.0067,0.8014,1.7181,0
2.0067,0.8014,1.7181,0
1.9074,1.1004,1.6545,0
1.9074,1.1004,1.6545,0
1.8116,1.028,1.5967,0
1.8116,1.028,1.5967,0
1.745,0.9802,1.5588,0
1.6828,0.9377,1.5253,0
1.6521,0.9176,1.5094,0
1.6162,0.8948,1.7541,-22
1.5511,0.856,1.7087,-22
1.4926,1.1943,1.6532,-22
1.4664,1.1789,1.6264,-22
1.91,1.1531,1.3515,0
2.3812,1.1428,1.3287,0
2.3554,1.1274,1.3147,0
2.8755,1.3137,1.4774,0
2.8755,1.3137,1.4774,0
2.9564,1.2299,1.4095,0
2.9248,1.202,1.3873,0
2.8627,1.1479,1.3449,0
2.8309,1.1204,1.3238,0
2.801,1.0949,1.3043,0
2.7385,1.0422,1.265,0
2.7049,1.0145,1.2447,0
2.6423,0.9638,1.2086,0
2.5803,0.9152,1.1751,0
2.5803,0.9152,1.1751,0
2.4864,0.8451,1.76,0
2.4864,0.8451,1.76,0
2.4165,0.7964,1.7155,0
2.3804,0.7726,1.6932,0
2.3196,0.7349,1.6568,0
2.3196,0.7349,1.6568,0
2.225,1.0889,1.6033,0
2.1937,1.0652,1.5864,0
2.163,1.0423,1.5704,0
2.0996,0.9966,1.721,0
2.0362,0.9531,1.6759,0
2.0362,0.9531,1.6759,0
1.9433,0.894,1.6122,0
1.9102,0.8744,1.5902,0
1.879,0.8569,1.5699,0
1.8176,1.222,1.5311,0
1.7874,1.1997,1.5125,0
1.7874,1.1997,1.5125,0
1.6638,1.1129,1.441,0
1.6638,1.1129,1.441,0
1.6001,1.0713,1.6042,-22
1.5396,1.0341,1.5584,-22
1.5086,2.117,1.5317,0
1.4442,2.0918,1.4751,0
1.4442,2.0918,1.4751,0
1.3539,2.041,1.4065,0
1.3539,2.041,1.4065,0
1.2617,2.396,1.3392,0
1.2617,2.396,1.3392,0
1.1992,2.357,1.2955,0
1.1345,2.3177,1.2519,0
1.1048,2.3,1.2325,0
1.0418,2.2634,1.193,0
1.0418,2.2634,1.193,0
0.9522,3.3119,1.1406,0
0.9522,3.3119,1.1406,0
0.8622,3.2572,6.1618,0
0.8622,3.2572,6.1618,0
1.1741,3.2038,0.773,22
1.1741,3.2038,0.773,22
1.1104,3.1643,0.7182,22
1.1104,3.1643,0.7182,22
1.0305,3.1051,0.6563,22
0.9823,2.7093,0.6218,22
1.4052,1.9903,0.6065,22
1.358,1.9629,0.5789,22
1.3356,1.9497,0.5671,22
1.2923,1.9243,0.857,22
1.2923,1.9243,0.857,22
1.6447,1.8977,0.8174,22
1.6024,1.874,0.7835,22
1.5823,1.8628,0.7678,22
1.5617,1.8511,0.7524,22
1.5416,1.8397,0.7375,22
1.5029,1.8175,0.7105,22
1.4663,1.7958,0.6868,22
1.4479,1.7846,1.0709,22
1.4154,1.5669,1.0442,22
1.4154,1.5669,1.0442,22
1.3703,1.5478,1.0091,22
3.0831,1.5405,0.9985,0
3.059,1.5272,0.9819,0
3.059,1.5272,0.9819,0
2.9818,1.4801,1.2598,0
2.9539,1.4637,1.2342,0
2.9264,1.448,1.2092,0
2.8646,1.5456,1.1535,0
2.8357,1.5228,1.1277,0
2.7731,1.4744,1.0726,0
2.741,1.4499,1.0447,0
2.711,1.4275,1.019,0
2.6488,1.3819,0.9666,0
2.6197,1.3611,0.9427,0
2.558,1.3181,0.893,0
2.5279,1.2979,0.8695,0
2.4669,1.2581,0.8235,0
2.4074,1.2212,0.781,0
2.4074,1.2212,0.781,0
2.3482,1.1867,0.7416,0
2.3196,1.7731,0.7237,0
2.2562,1.7254,0.6871,0
2.2871,1.6825,1.0875,0
2.2871,1.6825,1.0875,0
2.1916,1.6195,1.025,0
2.1916,1.6195,1.025,0
2.1238,1.5769,0.9839,0
2.0617,1.5394,0.9491,0
2.0307,1.5212,0.9327,0
1.9672,1.4855,1.3311,0
1.9672,1.4855,1.3311,0
1.871,1.559,1.2702,0
1.8373,1.5338,1.25,0
1.8061,1.5107,1.2317,0
1.7723,1.4861,1.2126,0
1.7117,1.4429,1.1799,0
1.6775,1.4192,1.1625,0
1.6115,1.3745,2.2332,-22
1.5797,1.3536,2.2161,-22
1.5202,1.3211,2.1782,-22
1.4673,1.4786,2.1338,0
1.4438,1.4644,2.1121,0
1.386,1.4209,2.0775,0
1.3552,1.3981,2.0596,0
1.3249,1.3761,2.0422,0
1.2649,1.3334,2.0087,0
1.2352,1.3128,1.9926,0
1.1734,1.2712,2.9639,0
1.1734,1.2712,2.9639,0
1.0784,1.2107,2.8726,0
1.0784,1.2107,2.8726,0
0.9867,1.00E+20,2.7839,-22
1.3723,0.9551,2.7532,-22
1.3445,0.9311,2.7236,-22
1.3171,0.9082,2.6932,-22
1.2694,0.8704,3.1882,-22
1.6743,0.8398,2.4424,-22
1.6522,0.8274,2.4212,-22
1.6134,0.8088,1.6818,-22
1.5924,0.8007,1.6586,-22
1.9106,1.1281,1.614,0
1.8629,1.1031,1.5669,0
1.8629,1.1031,1.5669,0
1.8629,1.1031,1.5669,0
1.7576,1.0266,1.5077,0
1.7576,1.0266,1.5077,0
1.6617,0.9618,2.1378,-22
1.6617,0.9618,2.1378,-22
1.5739,1.2831,2.0723,-22
1.5739,1.2831,2.0723,-22
1.5467,1.266,1.3791,0
1.4984,1.2387,1.3361,0
1.9609,1.2271,1.3134,0
1.9062,1.1941,1.2851,0
1.8762,1.1766,1.9187,-22
1.8088,1.1393,1.8767,-22
1.7513,1.29,1.8279,-22
1.7513,1.29,1.8279,-22
1.6736,1.2328,1.7553,-22
1.6494,1.2163,1.7311,-22
1.6262,1.2012,1.1011,0
2.1726,1.1855,1.0793,0
2.119,1.1547,1.6341,0
2.0654,1.1208,1.5952,0
2.0379,1.1041,1.5756,0
2.0068,1.0857,1.5537,0
1.9474,1.0525,1.513,0
1.9474,1.0525,1.513,0
1.8549,1.3138,1.4521,0
1.7938,1.26,1.4139,0
1.7938,1.26,1.4139,0
1.703,1.1817,1.3604,0
1.703,1.1817,1.3604,0
1.6421,1.1303,1.3269,0
1.6109,1.1043,1.3106,0
1.5502,1.0548,1.8521,-22
1.4904,1.0074,1.8103,-22
1.4626,0.9892,1.7839,-22
2.0158,0.9588,1.7321,0
1.9876,0.9459,1.7058,0
1.9591,0.9294,1.685,0
1.899,1.3058,1.6417,0
1.837,1.25,1.5983,0
1.8063,1.2226,1.5773,0
1.7766,1.1963,1.5573,0
1.7086,1.1368,1.5128,0
1.7086,1.1368,1.5128,0
1.616,1.0578,1.4554,0
1.585,1.0319,1.437,0
1.5546,1.0068,1.4195,0
1.492,0.9563,1.3849,0
1.4282,0.9067,1.8829,-22
1.4282,0.9067,1.8829,-22
2.0026,0.868,1.8341,0
1.9734,0.8534,1.807,0
1.9167,0.8247,1.7583,0
1.8536,1.2376,1.7108,0
1.823,1.21,1.6882,0
1.823,1.21,1.6882,0
1.7315,1.1286,1.6222,0
1.6982,1.0995,1.5989,0
1.6381,1.0477,1.5577,0
1.6073,1.0215,1.5371,0
1.5771,0.9963,1.5174,0
1.5479,0.9721,1.4985,0
1.4856,0.9218,1.4598,0
1.6369,0.8726,1.4222,0
1.6048,0.8502,1.4052,0
1.5708,0.8272,1.3878,0
1.5077,0.7867,1.8487,-22
1.4431,0.7485,2.3098,-22
1.4431,0.7485,2.3098,-22
1.3552,1.1729,1.754,-22
1.3251,1.1497,1.7318,-22
1.2983,1.1296,1.7119,-22
1.247,1.0925,1.673,-22
1.4999,1.059,1.6355,-22
1.4727,1.0433,1.6168,-22
1.4166,1.0132,1.1184,0
1.3891,1.1019,1.103,0
1.3659,1.082,1.5446,-22
1.3418,1.0615,1.5295,-22
1.2921,1.0216,1.4939,-22
1.2696,1.005,1.4749,-22
1.5988,0.9743,1.4372,0
1.5506,0.9459,1.3995,0
1.5265,0.9306,1.3836,0
1.4757,0.8996,1.3508,0
1.4757,0.8996,1.3508,0
1.3933,1.0416,1.3002,0
1.3513,1.0047,1.2758,0
1.3061,0.9656,1.2506,0
1.3061,0.9656,1.2506,0
1.2629,0.9287,1.2276,0
1.1733,0.8544,1.5963,-22
1.1266,0.817,1.5668,-22
1.085,0.7892,1.5311,-22
1.4459,0.7626,1.4939,-22
1.4459,0.7626,1.4939,-22
1.4063,0.7427,1.4633,-22
1.3327,0.9439,1.4071,-22
1.3327,0.9439,1.4071,-22
1.702,0.8844,1.3525,0
1.6656,0.8571,1.3266,0
1.6656,0.8571,1.3266,0
1.5898,0.8055,1.2702,0
1.5436,0.7763,1.237,0
1.5436,0.7763,1.237,0
1.9186,1.0397,1.1792,0
1.9186,1.0397,1.1792,0
1.8296,0.9654,1.1244,0
1.8296,0.9654,1.1244,0
1.7819,0.9269,1.097,0
1.7819,0.9269,1.097,0
1.6702,0.8408,1.7308,-22
1.5583,0.7624,2.366,-22
1.5583,0.7624,2.366,-22
1.8391,1.0511,1.6086,0
1.7918,1.0184,1.5776,0
1.7918,1.0184,1.5776,0
1.6956,0.9502,1.526,0
1.6362,0.9108,2.1712,-22
1.6362,0.9108,2.1712,-22
1.5316,1.2236,2.1011,-22
1.488,1.1942,2.0664,-22
1.488,1.1942,2.0664,-22
1.4529,1.1717,1.3837,0
1.9282,1.1535,1.3626,0
1.8491,1.1072,1.9613,-22
1.8491,1.1072,1.9613,-22
1.8034,1.0822,1.9326,-22
1.7679,1.2789,1.9035,-22
1.7336,1.2512,1.8749,-22
1.697,1.2226,1.2299,0
1.6338,1.176,1.1836,0
1.596,1.1467,1.1631,0
1.596,1.1467,1.1631,0
1.5604,1.1196,1.7297,-22
1.5216,1.0908,1.7009,-22
2.0267,1.0431,1.6379,0
1.9927,1.0285,1.6065,0
1.9927,1.0285,1.6065,0
1.9087,1.3438,1.5461,0
1.8647,1.3048,1.5154,0
1.8647,1.3048,1.5154,0
1.8186,1.2643,1.484,0
1.7732,1.2249,1.4539,0
1.6951,1.1582,1.4042,0
1.6951,1.1582,1.4042,0
1.6043,1.083,1.3501,0
1.6043,1.083,1.3501,0
1.5159,1.0126,1.3018,0
1.5159,1.0126,1.3018,0
1.4289,0.9468,1.7973,-22
1.4289,0.9468,1.7973,-22
1.9581,0.8949,1.7281,0
1.9155,1.3117,1.6874,0
1.9155,1.3117,1.6874,0
1.8258,1.2312,1.6215,0
1.8258,1.2312,1.6215,0
1.7462,1.1611,1.5651,0
1.6855,1.1088,1.5237,0
1.6855,1.1088,1.5237,0
1.5912,1.0296,1.4622,0
1.5912,1.0296,1.4622,0
1.5052,0.9602,1.4096,0
1.5052,0.9602,1.4096,0
3.0036,0.895,1.3612,0
3.0036,0.895,1.3612,0
3.0036,0.895,1.3612,0
2.9155,0.8349,1.823,0
2.8263,0.7801,1.7583,0
2.8263,0.7801,1.7583,0
2.7376,1.1686,1.6965,0
2.7376,1.1686,1.6965,0
2.6515,1.0895,1.639,0
2.6515,1.0895,1.639,0
2.6061,1.0484,1.6099,0
2.5616,1.0086,1.5822,0
2.4818,0.9387,1.5346,0
2.4818,0.9387,1.5346,0
2.3819,0.8545,1.4795,0
2.3819,0.8545,1.4795,0
2.3314,0.8137,1.96,0
2.2996,0.7888,1.9363,0
2.2561,0.7558,1.9044,0
2.2275,0.7348,1.8837,0
2.1377,0.6736,1.8202,0
2.1377,0.6736,1.8202,0
2.344,1.0888,1.7594,0
2.344,1.0888,1.7594,0
2.2585,1.0342,1.7074,0
2.2585,1.0342,1.7074,0
2.2102,1.0054,1.6794,0
2.1643,0.9795,1.6536,0
2.0711,1.3931,1.6042,0
2.0711,1.3931,1.6042,0
2.0711,1.3931,1.6042,0
1.9804,1.3394,1.5589,0
1.8929,1.7581,1.4961,0
1.8929,1.7581,1.4961,0
1.8055,1.7054,1.4363,0
1.8055,1.7054,1.4363,0
1.7149,1.6539,1.3776,0
1.7149,1.6539,1.3776,0
1.6282,2.0698,1.3251,22
1.6282,2.0698,1.3251,22
1.8844,1.5483,1.3481,0
1.8844,1.5483,1.3481,0
1.8092,1.4954,1.3009,0
1.8092,1.4954,1.3009,0
1.7188,1.8857,1.2407,22
1.7188,1.8857,1.2407,22
1.6397,1.827,1.198,22
1.6397,1.827,1.198,22
1.9481,1.763,1.3027,0
1.9481,1.763,1.3027,0
1.8813,1.7052,1.2606,0
1.8813,1.7052,1.2606,0
1.8009,1.651,1.2057,0
1.8009,1.651,1.2057,0
1.7161,1.5966,1.1516,0
1.7161,1.5966,1.1516,0
1.6295,1.5441,1.1008,0
1.6295,1.5441,1.1008,0
1.9434,1.9044,1.2263,0
1.9434,1.9044,1.2263,0
1.8548,1.8474,1.1573,0
1.8548,1.8474,1.1573,0
1.7663,1.793,1.0914,22
1.7663,1.793,1.0914,22
1.685,1.7343,1.0407,22
1.685,1.7343,1.0407,22
2.8019,1.6692,1.017,0
2.8019,1.6692,1.017,0
2.721,1.6185,1.1934,0
2.721,1.6185,1.1934,0
2.6322,1.5661,1.1256,0
2.6322,1.5661,1.1256,0
2.5446,1.8953,1.062,0
2.5017,1.8659,1.0323,0
2.4562,1.8354,1.002,0
2.4562,1.8354,1.002,0
2.4562,1.8354,1.002,0
2.3266,1.7524,0.9232,0
2.3266,1.7524,0.9232,0
2.2372,1.6988,1.1155,0
2.2372,1.6988,1.1155,0
2.1494,1.7805,1.0436,0
2.1494,1.7805,1.0436,0
2.0608,1.7055,0.9741,0
2.0608,1.7055,0.9741,0
1.9746,1.6339,0.9102,0
1.9746,1.6339,0.9102,0
1.8855,1.5617,0.8493,0
1.8855,1.5617,0.8493,0
1.7996,1.4941,0.7964,0
1.7996,1.4941,0.7964,0
2.1955,1.4268,1.3979,0
2.1955,1.4268,1.3979,0
2.1018,1.3635,1.337,0
2.1018,1.3635,1.337,0
2.0091,1.3045,1.2808,0
2.0091,1.3045,1.2808,0
1.9168,1.25,1.2292,0
1.9168,1.25,1.2292,0
1.9168,1.25,1.2292,0
1.8249,1.3732,1.8287,-22
1.7325,1.2918,1.7713,-22
1.7325,1.2918,1.7713,-22
1.6558,1.2332,1.7081,-22
1.6558,1.2332,1.7081,-22
1.5949,1.1901,1.655,-22
1.5949,1.1901,1.655,-22
2.1309,1.1722,1.6299,0
2.104,1.1575,1.6068,0
2.0396,1.1224,1.5545,0
2.0003,1.1006,1.5256,0
2.0003,1.1006,1.5256,0
1.9183,1.3785,1.467,0
1.9183,1.3785,1.467,0
1.8306,1.3019,1.407,0
1.8306,1.3019,1.407,0
1.744,1.2281,1.3511,0
1.744,1.2281,1.3511,0
1.6556,1.1548,1.2979,0
1.6556,1.1548,1.2979,0
1.567,1.084,1.2488,0
1.567,1.084,1.2488,0
1.4786,1.0165,1.762,-22
1.4786,1.0165,1.762,-22
2.0015,0.9674,1.6988,0
2.0015,0.9674,1.6988,0
1.9251,1.336,1.6364,0
1.9251,1.336,1.6364,0
1.837,1.2569,1.5743,0
1.837,1.2569,1.5743,0
1.7491,1.1795,1.5152,0
1.7491,1.1795,1.5152,0
1.7052,1.1415,1.4869,0
1.6621,1.1046,1.4597,0
1.574,1.0312,1.4071,0
1.574,1.0312,1.4071,0
1.4858,0.9605,1.3584,0
1.4858,0.9605,1.3584,0
1.3969,0.893,1.8386,-22
1.3969,0.893,1.8386,-22
1.9357,0.84,1.7665,0
1.9357,0.84,1.7665,0
1.8573,1.2446,1.6989,0
1.8573,1.2446,1.6989,0
1.768,1.1649,1.6335,0
1.768,1.1649,1.6335,0
1.7225,1.125,1.6011,0
1.6804,1.0884,1.5717,0
1.5919,1.0135,1.5122,0
1.5919,1.0135,1.5122,0
1.5045,0.9422,1.4565,0
1.5045,0.9422,1.4565,0
1.8396,0.8741,1.4041,0
1.8396,0.8741,1.4041,0
1.7436,0.8098,1.8551,-22
1.7436,0.8098,1.8551,-22
1.6964,0.7807,1.8206,-22
1.656,1.2493,1.782,-22
1.5871,1.1947,1.2485,0
1.5871,1.1947,1.2485,0
1.986,1.1429,1.2011,0
1.986,1.1429,1.2011,0
1.8957,1.0754,1.5705,0
1.8957,1.0754,1.5705,0
1.804,1.0108,1.4991,0
1.804,1.0108,1.4991,0
1.7111,0.9504,1.4292,0
1.7111,0.9504,1.4292,0
1.6229,0.8986,1.3656,0
1.6229,0.8986,1.3656,0
1.5353,1.1093,1.3055,0
1.5353,1.1093,1.3055,0
1.4929,1.0725,1.2776,0
1.4156,1.0068,1.2292,0
1.3596,0.9604,1.1961,0
1.3596,0.9604,1.1961,0
1.2737,0.8919,1.5884,-22
1.2737,0.8919,1.5884,-22
1.8709,0.8368,1.5107,0
1.8709,0.8368,1.5107,0
2.492,0.8008,1.4405,0
2.492,0.8008,1.4405,0
2.4066,1.0545,1.3688,0
2.4066,1.0545,1.3688,0
2.3176,0.9774,1.2961,0
2.3176,0.9774,1.2961,0
2.2284,0.9032,1.226,0
2.2284,0.9032,1.226,0
2.1393,0.8328,1.159,0
2.1393,0.8328,1.159,0
2.3494,0.7689,1.0973,0
2.3494,0.7689,1.0973,0
2.2561,0.7107,1.0394,0
2.2561,0.7107,1.0394,0
2.1612,1.215,0.9864,0
2.1612,1.215,0.9864,0
2.0738,1.1417,1.4048,0
2.0738,1.1417,1.4048,0
1.9864,1.0708,1.3547,0
1.9864,1.0708,1.3547,0
1.8966,1.0009,1.7739,0
1.8966,1.0009,1.7739,0
1.8084,0.936,1.7225,0
1.8084,0.936,1.7225,0
1.8084,0.936,1.7225,0
1.716,0.8728,1.672,0
1.6697,0.8434,2.1131,-22
1.5792,1.3495,2.061,-22
1.5792,1.3495,2.061,-22
1.5414,1.3211,2.0278,-22
1.8342,1.2979,1.9949,-22
1.7667,1.2651,1.4851,0
1.7467,1.2578,1.4643,0
1.7073,1.2337,1.4423,0
1.7073,1.2337,1.4423,0
1.6261,1.3328,1.8239,-22
1.6261,1.3328,1.8239,-22
1.9172,1.2696,1.7617,0
1.9172,1.2696,1.7617,0
1.8384,1.2195,1.6972,0
1.8384,1.2195,1.6972,0
1.7503,1.1599,1.6409,0
1.7016,1.1289,1.6112,0
1.6585,1.1026,1.5857,0
1.629,1.0852,1.5688,0
